Name,ID,Has Block,Mod,Class
BloodArsenal:bound_igniter,5334,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.BoundIgniter
BloodArsenal:soul_booster,5335,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemSoulBooster
BloodArsenal:soul_nullifier,5336,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemSoulNullifier
BloodArsenal:blood_cookie,5337,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodCookie
BloodArsenal:orange_juice,5338,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal
BloodArsenal:juice_and_cookies,5339,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemJuiceAndCookies
BloodArsenal:item_blood_cake,5340,false,BloodArsenal,net.minecraft.item.ItemReed
BloodArsenal:vampire_cape,5341,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.VampireCostume
BloodArsenal:vampire_greaves,5342,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.VampireCostume
BloodArsenal:vampire_boots,5343,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.VampireCostume
BloodArsenal:sigil_of_swimming,5344,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilSwimming
BloodArsenal:sigil_of_ender,5345,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilEnder
BloodArsenal:blood_infused_glowstone_dust,5346,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal
BloodArsenal:sigil_of_divinity,5347,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilDivinity
BloodArsenal:wolf_hide,5348,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal
BloodArsenal:blood_money,5349,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodMoney
BloodArsenal:blood_burned_string,5350,false,BloodArsenal,net.minecraft.item.ItemReed
BloodArsenal:glass_shard,5351,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal
BloodArsenal:sigil_of_augmented_holding,5352,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.holding.SigilAugmentedHolding
BloodArsenal:sigil_of_lightning,5353,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilLightning
BloodArsenal:glass_sacrificial_dagger,5354,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.GlassSacrificialDagger
BloodArsenal:glass_dagger_of_sacrifice,5355,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.GlassDaggerOfSacrifice
BloodArsenal:glass_helmet,5356,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor
BloodArsenal:glass_chestplate,5357,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor
BloodArsenal:glass_leggings,5358,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor
BloodArsenal:glass_boots,5359,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor
BloodArsenal:transparent_orb,5360,false,BloodArsenal,com.arc.bloodarsenal.common.items.orb.TransparentOrb
BloodArsenal:life_imbued_helmet,5361,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor
BloodArsenal:life_imbued_chestplate,5362,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor
BloodArsenal:life_imbued_leggings,5363,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor
BloodArsenal:life_imbued_boots,5364,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor
BloodArsenal:bound_diamond_shard,5365,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBoundDiamondShards
BuildCraft|Transport:pipeWaterproof,5366,false,BuildCraft|Transport,buildcraft.core.lib.items.ItemBuildCraft
BuildCraft|Transport:item.buildcraftPipe.pipeitemswood,5367,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemerald,5368,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemscobblestone,5369,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstone,5370,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsquartz,5371,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsiron,5372,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsgold,5373,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdiamond,5374,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsobsidian,5375,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemslapis,5376,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdaizuli,5377,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemssandstone,5378,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsvoid,5379,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemzuli,5380,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstripes,5381,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsclay,5382,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidswood,5383,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidscobblestone,5384,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsstone,5385,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsquartz,5386,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsiron,5387,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsgold,5388,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsemerald,5389,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsdiamond,5390,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidssandstone,5391,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsvoid,5392,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsclay,5393,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerwood,5394,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowercobblestone,5395,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerstone,5396,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerquartz,5397,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepoweriron,5398,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowergold,5399,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerdiamond,5400,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepoweremerald,5401,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowersandstone,5402,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipestructurecobblestone,5403,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:pipeWire,5404,false,BuildCraft|Transport,buildcraft.transport.ItemPipeWire
BuildCraft|Transport:pipeGate,5405,false,BuildCraft|Transport,buildcraft.transport.gates.ItemGate
BuildCraft|Transport:pipeFacade,5406,false,BuildCraft|Transport,buildcraft.transport.ItemFacade
BuildCraft|Transport:pipePlug,5407,false,BuildCraft|Transport,buildcraft.transport.pluggable.ItemPlug
BuildCraft|Transport:pipeLens,5408,false,BuildCraft|Transport,buildcraft.transport.pluggable.ItemLens
BuildCraft|Transport:pipePowerAdapter,5409,false,BuildCraft|Transport,buildcraft.transport.pluggable.ItemPowerAdapter
BuildCraft|Transport:gateCopier,5410,false,BuildCraft|Transport,buildcraft.transport.ItemGateCopier
BuildCraft|Silicon:redstoneChipset,5411,false,BuildCraft|Silicon,buildcraft.silicon.ItemRedstoneChipset
BuildCraft|Silicon:package,5412,false,BuildCraft|Silicon,buildcraft.silicon.ItemPackage
BuildCraft|Silicon:redstoneCrystal,5413,false,BuildCraft|Silicon,buildcraft.core.lib.items.ItemBuildCraft
BuildCraft|Robotics:robot,5414,false,BuildCraft|Robotics,buildcraft.robotics.ItemRobot
BuildCraft|Robotics:robotStation,5415,false,BuildCraft|Robotics,buildcraft.robotics.ItemRobotStation
BuildCraft|Robotics:redstone_board,5416,false,BuildCraft|Robotics,buildcraft.robotics.ItemRedstoneBoard
BuildCraft|Energy:bucketOil,5417,false,BuildCraft|Energy,buildcraft.energy.ItemBucketBuildcraft
BuildCraft|Energy:bucketFuel,5418,false,BuildCraft|Energy,buildcraft.energy.ItemBucketBuildcraft
BuildCraft|Builders:templateItem,5419,false,BuildCraft|Builders,buildcraft.builders.ItemBlueprintTemplate
BuildCraft|Builders:blueprintItem,5420,false,BuildCraft|Builders,buildcraft.builders.ItemBlueprintStandard
BuildCraft|Compat:item.buildcraftPipe.pipeitemspropolis,5421,false,BuildCraft|Compat,buildcraft.transport.ItemPipe
Railcraft:fluid.creosote.bucket,5422,false,Railcraft,mods.railcraft.common.fluids.ItemBucketRailcraft
Railcraft:fluid.creosote.bottle,5423,false,Railcraft,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.can,5424,false,Railcraft,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.cell,5425,false,Railcraft,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.wax,5426,false,Railcraft,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.creosote.refactory,5427,false,Railcraft,mods.railcraft.common.fluids.ItemFluidContainer
Railcraft:fluid.steam.bottle,5428,false,Railcraft,mods.railcraft.common.fluids.ItemBucketRailcraft
Railcraft:tool.crowbar,5429,false,Railcraft,mods.railcraft.common.items.ItemCrowbar
Railcraft:tool.crowbar.reinforced,5430,false,Railcraft,mods.railcraft.common.items.ItemCrowbarReinforced
Railcraft:tool.magnifying.glass,5431,false,Railcraft,mods.railcraft.common.items.ItemMagnifyingGlass
Railcraft:armor.goggles,5432,false,Railcraft,mods.railcraft.common.items.ItemGoggles
Railcraft:part.circuit,5433,false,Railcraft,mods.railcraft.common.items.ItemCircuit
Railcraft:tool.steel.shears,5434,false,Railcraft,mods.railcraft.common.items.ItemSteelShears
Railcraft:tool.steel.sword,5435,false,Railcraft,mods.railcraft.common.items.ItemSteelSword
Railcraft:tool.steel.shovel,5436,false,Railcraft,mods.railcraft.common.items.ItemSteelShovel
Railcraft:tool.steel.pickaxe,5437,false,Railcraft,mods.railcraft.common.items.ItemSteelPickaxe
Railcraft:tool.steel.axe,5438,false,Railcraft,mods.railcraft.common.items.ItemSteelAxe
Railcraft:tool.steel.hoe,5439,false,Railcraft,mods.railcraft.common.items.ItemSteelHoe
Railcraft:armor.steel.helmet,5440,false,Railcraft,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.steel.plate,5441,false,Railcraft,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.steel.legs,5442,false,Railcraft,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.steel.boots,5443,false,Railcraft,mods.railcraft.common.items.ItemSteelArmor
Railcraft:armor.overalls,5444,false,Railcraft,mods.railcraft.common.items.ItemOveralls
Railcraft:nugget,5445,false,Railcraft,mods.railcraft.common.items.ItemNugget
Railcraft:ingot,5446,false,Railcraft,mods.railcraft.common.items.ItemIngot
Railcraft:part.railbed,5447,false,Railcraft,mods.railcraft.common.items.ItemRailbed
Railcraft:part.tie,5448,false,Railcraft,mods.railcraft.common.items.ItemTie
Railcraft:part.rebar,5449,false,Railcraft,mods.railcraft.common.items.ItemRebar
Railcraft:part.rail,5450,false,Railcraft,mods.railcraft.common.items.ItemRail
Railcraft:fuel.coke,5451,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.plate,5452,false,Railcraft,mods.railcraft.common.items.ItemPlate
Railcraft:dust,5453,false,Railcraft,mods.railcraft.common.items.ItemDust
Railcraft:part.gear,5454,false,Railcraft,mods.railcraft.common.items.ItemGear
Railcraft:cart.tnt.wood,5455,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.work,5456,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:tool.surveyor,5457,false,Railcraft,mods.railcraft.common.blocks.signals.ItemSignalBlockSurveyor
Railcraft:tool.signal.tuner,5458,false,Railcraft,mods.railcraft.common.blocks.signals.ItemSignalTuner
Railcraft:tool.signal.label,5459,false,Railcraft,mods.railcraft.common.items.ItemSignalLabel
Railcraft:part.signal.lamp,5460,false,Railcraft,mods.railcraft.common.items.ItemSignalLamp
Railcraft:part.bleached.clay,5461,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.bore,5462,false,Railcraft,mods.railcraft.common.carts.ItemTunnelBore
Railcraft:borehead.diamond,5463,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadDiamond
Railcraft:borehead.steel,5464,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadSteel
Railcraft:borehead.iron,5465,false,Railcraft,mods.railcraft.common.carts.ItemBoreHeadIron
Railcraft:cart.track.relayer,5466,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.undercutter,5467,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.track.layer,5468,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.track.remover,5469,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:tool.notepad,5470,false,Railcraft,mods.railcraft.common.items.ItemNotepad
Railcraft:cart.tank,5471,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.cargo,5472,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:upgrade.lapotron,5473,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.energy.batbox,5474,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.energy.mfe,5475,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.energy.cesu,5476,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:tool.crowbar.magic,5477,false,Railcraft,mods.railcraft.common.plugins.thaumcraft.ItemCrowbarMagic
Railcraft:tool.crowbar.void,5478,false,Railcraft,mods.railcraft.common.plugins.thaumcraft.ItemCrowbarVoid
Railcraft:cart.anchor,5479,false,Railcraft,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.anchor.personal,5480,false,Railcraft,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.anchor.admin,5481,false,Railcraft,mods.railcraft.common.carts.ItemCartAnchor
Railcraft:cart.pumpkin,5482,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:cart.gift,5483,false,Railcraft,mods.railcraft.common.carts.ItemCart
Railcraft:tool.whistle.tuner,5484,false,Railcraft,mods.railcraft.common.items.ItemWhistleTuner
Railcraft:cart.loco.steam.solid,5485,false,Railcraft,mods.railcraft.common.carts.ItemLocomotive
Railcraft:cart.loco.electric,5486,false,Railcraft,mods.railcraft.common.carts.ItemLocomotive
Railcraft:cart.loco.creative,5487,false,Railcraft,mods.railcraft.common.carts.ItemLocomotive
Railcraft:routing.table,5488,false,Railcraft,mods.railcraft.common.items.ItemRoutingTable
Railcraft:routing.ticket.gold,5489,false,Railcraft,mods.railcraft.common.items.ItemTicketGold
Railcraft:routing.ticket,5490,false,Railcraft,mods.railcraft.common.items.ItemTicket
Railcraft:emblem,5491,false,Railcraft,mods.railcraft.common.emblems.ItemEmblem
Railcraft:firestone.raw,5492,false,Railcraft,mods.railcraft.common.items.firestone.ItemFirestoneRaw
Railcraft:firestone.cut,5493,false,Railcraft,mods.railcraft.common.items.firestone.ItemFirestoneCut
Railcraft:firestone.refined,5494,false,Railcraft,mods.railcraft.common.items.firestone.ItemFirestoneRefined
Railcraft:firestone.cracked,5495,false,Railcraft,mods.railcraft.common.items.firestone.ItemFirestoneCracked
Railcraft:tool.electric.meter,5496,false,Railcraft,mods.railcraft.common.items.ItemElectricMeter
Railcraft:part.turbine.rotor,5497,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.turbine.disk,5498,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:part.turbine.blade,5499,false,Railcraft,mods.railcraft.common.items.ItemRailcraft
Railcraft:cart.redstone.flux,5500,false,Railcraft,mods.railcraft.common.carts.ItemCart
TwilightForest:item.nagaScale,5501,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.plateNaga,5502,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.legsNaga,5503,false,TwilightForest,twilightforest.item.ItemTFNagaArmor
TwilightForest:item.scepterTwilight,5504,false,TwilightForest,twilightforest.item.ItemTFTwilightWand
TwilightForest:item.scepterLifeDrain,5505,false,TwilightForest,twilightforest.item.ItemTFScepterLifeDrain
TwilightForest:item.scepterZombie,5506,false,TwilightForest,twilightforest.item.ItemTFZombieWand
TwilightForest:item.oreMeter,5507,false,TwilightForest,twilightforest.item.ItemTFOreMeter
TwilightForest:item.magicMap,5508,false,TwilightForest,twilightforest.item.ItemTFMagicMap
TwilightForest:item.mazeMap,5509,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.oreMap,5510,false,TwilightForest,twilightforest.item.ItemTFMazeMap
TwilightForest:item.tfFeather,5511,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.magicMapFocus,5512,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.mazeMapFocus,5513,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.liveRoot,5514,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodRaw,5515,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodIngot,5516,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.ironwoodHelm,5517,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodPlate,5518,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodLegs,5519,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodBoots,5520,false,TwilightForest,twilightforest.item.ItemTFIronwoodArmor
TwilightForest:item.ironwoodSword,5521,false,TwilightForest,twilightforest.item.ItemTFIronwoodSword
TwilightForest:item.ironwoodShovel,5522,false,TwilightForest,twilightforest.item.ItemTFIronwoodShovel
TwilightForest:item.ironwoodPick,5523,false,TwilightForest,twilightforest.item.ItemTFIronwoodPick
TwilightForest:item.ironwoodAxe,5524,false,TwilightForest,twilightforest.item.ItemTFIronwoodAxe
TwilightForest:item.ironwoodHoe,5525,false,TwilightForest,twilightforest.item.ItemTFIronwoodHoe
